correct_word,misspelling,error_type,source
apparent,apparient,insertion,birkbeck
apparent,appearent,insertion,birkbeck
apparent,apperant,transposition,birkbeck
apparent,apperent,substitution,birkbeck
apparent,apprarent,insertion,birkbeck
apparent,appreant,substitution,birkbeck
apparent,apprent,deletion,birkbeck
apparent,aprent,deletion,birkbeck
apparent,parent,deletion,birkbeck
apparently,aparantly,deletion,birkbeck
apparently,aparanty,deletion,birkbeck
apparently,aparentely,substitution,birkbeck
apparently,aparently,deletion,birkbeck
apparently,apparanly,deletion,birkbeck
apparently,apparantely,insertion,birkbeck
apparently,apparantly,substitution,birkbeck
apparently,apparately,substitution,birkbeck
apparently,appareantly,insertion,birkbeck
apparently,apparentally,insertion,birkbeck
apparently,apparentaly,insertion,birkbeck
apparently,apparentely,insertion,birkbeck
apparently,apparentley,insertion,birkbeck
apparently,apparentlly,insertion,birkbeck
apparently,apparetly,deletion,birkbeck
apparently,appariately,insertion,birkbeck
apparently,appariently,insertion,birkbeck
apparently,apparinately,insertion,birkbeck
